source,target,weight,weighted_tie_strength,link_centrality,technical_distance,node_assortativity,common_neighbors_count,eigen_distance,pagerank_distance,clustering_distance,link_strength_category
deformation prevention,vertical lifting mechanism,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
U-shaped copper pipe,horizontal rotation,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
U-shaped copper pipe,automatic pipe handling,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
U-shaped copper pipe,vertical lifting mechanism,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic pipe handling,horizontal rotation,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
horizontal rotation,vertical lifting mechanism,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic pipe handling,vertical lifting mechanism,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
planet gear mesh,reduced abrasion,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed variation,reduced abrasion,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
reduced abrasion,variable-speed drive,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
permanent magnet group,reduced abrasion,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed variation,planet gear mesh,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
planet gear mesh,variable-speed drive,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
permanent magnet group,planet gear mesh,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed variation,variable-speed drive,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed variation,permanent magnet group,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
permanent magnet group,variable-speed drive,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
autonomous navigation,soft-wing aerocraft,1,0.3695652173913043,4.304861658775597e-05,0.3109361945169646,40,3,0.003935733359203691,0.0007544569570177035,0.9281183932346723,弱链接
autonomous navigation,fog dispersal,1,0.3695652173913043,4.304861658775597e-05,0.3109361945169646,40,3,0.003935733359203691,0.0007544569570177035,0.9281183932346723,弱链接
antifogging agent,autonomous navigation,1,0.26,0.0,0.12784326476246125,36,3,0.02615931630399698,0.0006806561772858826,0.35668982180610087,弱链接
autonomous navigation,detection equipment,1,0.3695652173913043,4.304861658775597e-05,0.3109361945169646,40,3,0.003935733359203691,0.0007544569570177035,0.9281183932346723,弱链接
fog dispersal,soft-wing aerocraft,1,9.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
antifogging agent,soft-wing aerocraft,1,5.3,0.0,0.20053247395716797,4,3,0.03009504966320067,7.38007797318209e-05,0.5714285714285714,强链接
detection equipment,soft-wing aerocraft,1,9.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
antifogging agent,fog dispersal,1,5.3,0.0,0.20053247395716797,4,3,0.03009504966320067,7.38007797318209e-05,0.5714285714285714,强链接
detection equipment,fog dispersal,1,9.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
antifogging agent,detection equipment,1,5.3,7.908416046197975e-05,0.20053247395716797,4,3,0.03009504966320067,7.38007797318209e-05,0.5714285714285714,强链接
3-DOF motion,silicon positioning platform,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
3-DOF motion,comb tooth actuator,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
3-DOF motion,body silicon technology,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
3-DOF motion,displacement detection sensor,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
comb tooth actuator,silicon positioning platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
body silicon technology,silicon positioning platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
displacement detection sensor,silicon positioning platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
body silicon technology,comb tooth actuator,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
comb tooth actuator,displacement detection sensor,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
body silicon technology,displacement detection sensor,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
compass stabilization,glancing angle optimization,1,93.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
compass stabilization,solar-powered flight,1,55.7,1.4378711684687504e-07,0.1905815990466105,4,3,0.0002265723831424843,8.965332811760222e-05,0.5714285714285714,强链接
compass stabilization,extended duration,1,93.5,2.875742336937501e-08,4.517509052022935e-21,0,3,0.0,1.3552527156068805e-20,0.0,强链接
compass stabilization,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504106070288102,522,3,0.647058726639562,0.010256744636982411,0.993916349809886,弱链接
glancing angle optimization,solar-powered flight,1,55.7,1.4378711684687504e-07,0.1905815990466105,4,3,0.0002265723831424843,8.965332811760222e-05,0.5714285714285714,强链接
extended duration,glancing angle optimization,1,93.5,0.0,4.517509052022935e-21,0,3,0.0,1.3552527156068805e-20,0.0,强链接
glancing angle optimization,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504106070288102,522,3,0.647058726639562,0.010256744636982411,0.993916349809886,弱链接
extended duration,solar-powered flight,1,55.7,0.0,0.1905815990466105,4,3,0.0002265723831424843,8.965332811760224e-05,0.5714285714285714,强链接
solar-powered flight,unmanned aerial vehicle,1,0.02443609022556391,0.0,0.3598290079821996,518,3,0.6468321542564195,0.01016709130886481,0.42248777838131446,弱链接
extended duration,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504106070288102,522,3,0.647058726639562,0.010256744636982411,0.993916349809886,弱链接
ducted fan system,wind redirection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ducted fan system,unmanned aerial pollinator,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
airborne pollination efficiency,ducted fan system,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
ducted fan system,vertical-to-horizontal airflow,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
unmanned aerial pollinator,wind redirection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
airborne pollination efficiency,wind redirection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
vertical-to-horizontal airflow,wind redirection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
airborne pollination efficiency,unmanned aerial pollinator,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
unmanned aerial pollinator,vertical-to-horizontal airflow,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
airborne pollination efficiency,vertical-to-horizontal airflow,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed ratio,front wheel drive,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed ratio,continuously variable transmission,1,0.8333333333333334,0.0,0.29730139195094524,24,3,0.0026036083804359318,0.00041167858351103426,0.8888888888888888,弱链接
automatic speed ratio,compact CVT design,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic speed ratio,compound planetary gear,1,2.466666666666667,0.0,0.2268302961228256,9,3,0.0008491891362420334,0.00015451974505530146,0.6794871794871795,强链接
continuously variable transmission,front wheel drive,1,0.8333333333333334,0.00010208937706550224,0.29730139195094524,24,3,0.0026036083804359318,0.00041167858351103426,0.8888888888888888,弱链接
compact CVT design,front wheel drive,1,8.166666666666666,0.0,0.0,0,3,0.0,0.0,0.0,强链接
compound planetary gear,front wheel drive,1,2.466666666666667,2.0043399984232944e-05,0.2268302961228256,9,3,0.0008491891362420334,0.00015451974505530146,0.6794871794871795,强链接
compact CVT design,continuously variable transmission,1,0.8333333333333334,0.0,0.29730139195094524,24,3,0.0026036083804359318,0.00041167858351103426,0.8888888888888888,弱链接
compound planetary gear,continuously variable transmission,1,0.3333333333333333,0.0,0.07047109582811968,15,3,0.0017544192441938985,0.00025715883845573275,0.20940170940170943,弱链接
compact CVT design,compound planetary gear,1,2.466666666666667,0.0,0.2268302961228256,9,3,0.0008491891362420334,0.00015451974505530146,0.6794871794871795,强链接
planet set,tolerance control,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
positioning pin,tolerance control,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic gearbox,tolerance control,1,1.3,0.0001221040196263663,0.19055253200011316,4,3,0.0001579741008226656,7.105047094540835e-05,0.5714285714285714,弱链接
step-shaped pin hole,tolerance control,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
planet set,positioning pin,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic gearbox,planet set,1,1.3,0.0001221040196263663,0.19055253200011316,4,3,0.0001579741008226656,7.105047094540835e-05,0.5714285714285714,弱链接
planet set,step-shaped pin hole,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic gearbox,positioning pin,1,1.3,0.0001221040196263663,0.19055253200011316,4,3,0.0001579741008226656,7.105047094540835e-05,0.5714285714285714,弱链接
positioning pin,step-shaped pin hole,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic gearbox,step-shaped pin hole,1,1.3,0.0001221040196263663,0.19055253200011316,4,3,0.0001579741008226656,7.105047094540835e-05,0.5714285714285714,弱链接
elastic bag limiting,steel shaft axle,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automated material handling,elastic bag limiting,1,1.3,0.0,0.19050357260179532,4,3,2.0114334861011123e-08,8.212626247968997e-05,0.5714285714285714,弱链接
balance weight,elastic bag limiting,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
elastic bag limiting,magnesium ball turnover,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automated material handling,steel shaft axle,1,1.3,0.0,0.19050357260179532,4,3,2.0114334861011123e-08,8.212626247968997e-05,0.5714285714285714,弱链接
balance weight,steel shaft axle,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
magnesium ball turnover,steel shaft axle,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automated material handling,balance weight,1,1.3,0.0001221040196263663,0.19050357260179532,4,3,2.0114334861011123e-08,8.212626247968997e-05,0.5714285714285714,弱链接
automated material handling,magnesium ball turnover,1,1.3,0.0001221040196263663,0.19050357260179532,4,3,2.0114334861011123e-08,8.212626247968997e-05,0.5714285714285714,弱链接
balance weight,magnesium ball turnover,1,2.8333333333333335,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
separation plate,vibrator,1,1.3,0.0001221040196263663,0.19050036862002726,4,3,6.749523847216694e-07,7.185947912559088e-05,0.5714285714285714,弱链接
vertical letter,vibrator,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
molding bed,vibrator,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
bubble reduction,vibrator,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
separation plate,vertical letter,1,1.3,0.0001221040196263663,0.19050036862002726,4,3,6.749523847216694e-07,7.185947912559088e-05,0.5714285714285714,弱链接
molding bed,separation plate,1,1.3,0.0,0.19050036862002726,4,3,6.749523847216694e-07,7.185947912559088e-05,0.5714285714285714,弱链接
bubble reduction,separation plate,1,1.3,0.0,0.19050036862002726,4,3,6.749523847216694e-07,7.185947912559088e-05,0.5714285714285714,弱链接
molding bed,vertical letter,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
bubble reduction,vertical letter,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
bubble reduction,molding bed,1,2.8333333333333335,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV control,simulation system,1,0.2826086956521739,0.0001221040196263663,0.3111893754666999,40,3,0.0036442251724360746,0.0007484255405599952,0.9291754756871036,弱链接
embedded technology,simulation system,1,8.833333333333334,0.0,0.0,0,3,0.0,0.0,0.0,强链接
multi-vehicle communication,simulation system,1,8.833333333333334,0.0,0.0,0,3,0.0,0.0,0.0,强链接
Wi-Fi transmission,simulation system,1,8.833333333333334,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV control,embedded technology,1,0.2826086956521739,0.0001221040196263663,0.3111893754666999,40,3,0.0036442251724360746,0.0007484255405599952,0.9291754756871036,弱链接
UAV control,multi-vehicle communication,1,0.2826086956521739,0.0001221040196263663,0.3111893754666999,40,3,0.0036442251724360746,0.0007484255405599952,0.9291754756871036,弱链接
UAV control,Wi-Fi transmission,1,0.2826086956521739,0.0001221040196263663,0.3111893754666999,40,3,0.0036442251724360746,0.0007484255405599952,0.9291754756871036,弱链接
embedded technology,multi-vehicle communication,1,8.833333333333334,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
Wi-Fi transmission,embedded technology,1,8.833333333333334,0.0,0.0,0,3,0.0,0.0,0.0,强链接
Wi-Fi transmission,multi-vehicle communication,1,8.833333333333334,0.0,0.0,0,3,0.0,0.0,0.0,强链接
precision motion platform,surface shape reconstruction,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
multi-pose measurement,surface shape reconstruction,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
high-precision angular instrument,surface shape reconstruction,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
optical element detection,surface shape reconstruction,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
multi-pose measurement,precision motion platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
high-precision angular instrument,precision motion platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
optical element detection,precision motion platform,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
high-precision angular instrument,multi-pose measurement,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
multi-pose measurement,optical element detection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
high-precision angular instrument,optical element detection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
compact drive train,planetary gear integration,1,6.833333333333333,0.0,0.29303819139824305,24,3,0.00042173092747460324,0.00038596496037618085,0.8783068783068784,强链接
automatic transmission,planetary gear integration,1,0.2832369942196532,0.0,0.03515074933583932,119,5,0.009540944690426989,0.0024541335389818585,0.09345716977810911,弱链接
multi-gear system,planetary gear integration,1,6.833333333333333,0.0,0.29303819139824305,24,3,0.00042173092747460324,0.00038596496037618085,0.8783068783068784,强链接
planetary gear integration,shift element configuration,1,6.833333333333333,1.6419855923089982e-05,0.29303819139824305,24,3,0.00042173092747460324,0.00038596496037618085,0.8783068783068784,强链接
automatic transmission,compact drive train,1,0.2483221476510067,0.00010571292112664644,0.32818894073408234,143,3,0.009962675617901592,0.0028400984993580394,0.9717640480849874,弱链接
compact drive train,multi-gear system,1,38.166666666666664,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
compact drive train,shift element configuration,1,38.166666666666664,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic transmission,multi-gear system,1,0.2483221476510067,0.00010571292112664644,0.32818894073408234,143,3,0.009962675617901592,0.0028400984993580394,0.9717640480849874,弱链接
automatic transmission,shift element configuration,1,0.2483221476510067,0.00010571292112664644,0.32818894073408234,143,3,0.009962675617901592,0.0028400984993580394,0.9717640480849874,弱链接
multi-gear system,shift element configuration,1,38.166666666666664,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
manipulator device,pre-loosening mechanism,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
manipulator device,plane cam,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic doffing,manipulator device,1,0.9285714285714286,3.7384650380187513e-07,0.2424826958987675,8,3,1.2348133776101713e-23,0.00017536042357520242,0.7272727272727273,弱链接
manipulator device,spring steel plate,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
plane cam,pre-loosening mechanism,1,3.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic doffing,pre-loosening mechanism,1,0.9285714285714286,3.7384650380187513e-07,0.2424826958987675,8,3,1.2348133776101713e-23,0.00017536042357520242,0.7272727272727273,弱链接
pre-loosening mechanism,spring steel plate,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic doffing,plane cam,1,0.9285714285714286,3.7384650380187513e-07,0.2424826958987675,8,3,1.2348133776101713e-23,0.00017536042357520242,0.7272727272727273,弱链接
plane cam,spring steel plate,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic doffing,spring steel plate,1,0.9285714285714286,3.7384650380187513e-07,0.2424826958987675,8,3,1.2348133776101713e-23,0.00017536042357520242,0.7272727272727273,弱链接
battery system,sensor data integration,1,55.7,6.413328314655472e-07,0.19060110724489168,4,3,0.00030087391148345133,7.387639462024574e-05,0.5714285714285714,强链接
power generation,sensor data integration,1,55.7,0.0,0.19060110724489168,4,3,0.00030087391148345133,7.387639462024572e-05,0.5714285714285714,强链接
sensor data integration,unmanned aerial vehicle,1,0.02443609022556391,0.0,0.35980945758749455,518,3,0.646754426688277,0.010186167692892061,0.42248777838131446,弱链接
charging station,sensor data integration,1,55.7,0.0,0.19060110724489168,4,3,0.00030087391148345133,7.387639462024572e-05,0.5714285714285714,强链接
