appln_id,keywords
422144834,"['unmanned aerial vehicle', 'power testing', 'linear bearing', 'sensor integration', 'data acquisition']"
422143194,"['self-adhesive material', 'automatic folding', '90-degree module', '180-degree module', 'folding stability']"
422142185,"['slice clamping', 'elastic force positioning', 'supporting plane', 'groove design', 'inclined plane inner grooves']"
422144828,"['unmanned plane service', 'automated energy replenishment', 'RFID antenna integration', 'solar power utilization', 'central control connectivity']"
422144830,"['unmanned plane catapult', 'integrated storage', 'foldable mechanism', 'compact transport', 'deployment efficiency']"
422152494,"['distance detection', 'position analysis', 'rotary measurement', 'unmanned aerial vehicle', 'cost reduction']"
422152859,"['optical filter testing', '45-degree angle', 'spectrum analyzer', 'automated handling', 'horizontal clamp design']"
422216722,"['automatic transmission', 'planetary gear mechanism', 'coupling mechanism', 'compact design', 'shift stage control']"
422341302,"['fiber paving', 'speed control motor', 'image camera', 'two-dimensional interpolation', 'intelligent measurement']"
422335076,"['unmanned aerial vehicle', 'electric removal', 'gripper mechanism', 'telescopic motor', 'cable maintenance']"
422371550,"['omni-directional adjustment', 'hemispherical support', 'needle roller bearing', 'automatic reset', 'spherical interface']"
422366763,"['unmanned aerial vehicle', 'rain-proof cover', 'motor protection', 'lithium battery shield', 'severe weather adaptation']"
422360598,"['cigarette filter tip', 'water bag', 'film seal', 'hollow groove', 'automatic extinguishing']"
422517422,"['hollow-square groove', 'movable hinges', 'detachable assembly', 'integrated structure', 'health-care function']"
422394321,"['abnormality detection', 'signal correction', 'directivity deformation', 'phase adjustment', 'amplitude control']"
422565229,"['photoelectric sensor', 'sensitivity adjustment', 'optical assembly', 'detection light', 'automatic tuning']"
422533793,"['UAV image processing', 'power line extraction', 'LSD linear detection', 'connectivity analysis', 'epipolar geometry']"
422555326,"['rubbish compression', 'hook arm mechanism', 'T-shaped rocker arm', 'lifting oil cylinders', 'compact design']"
422557231,"['nucleic acid extraction', 'motor-driven platform', 'deep hole plate clamps', 'automated heating device', 'precision movement control']"
422527610,"['press foot', 'fishing net rope', 'positioning plate', 'thread passing hole', 'inclined surface']"
422527648,"['pipeline-free', 'high-speed dripping', 'automatic liquid handling', 'mass center optimization', 'reduced friction']"
422690600,"['automatic water distribution', 'rotating roller', 'cord fabric', 'chain transmission', 'motor-driven system']"
422694870,"['unmanned aerial vehicle', 'engine radiator', 'heat exchange cabin', 'temperature control module', 'waste heat utilization']"
422684806,"['robot scanning', 'magnetic field drive', 'continuous grid trace', 'reflector rotation', 'automatic positioning']"
422594607,"['lyophilizing machine', 'sterilizing technology', 'loading plane design', 'autonomous guide system', 'container movement apparatus']"
422711811,"['vacuum stirrer', 'automatic rinsing', 'high-pressure mist spray', 'observation window', 'multi-angle cleaning']"
422721711,"['wind tracking', 'pressure sensor', 'comparator circuit', 'DC stepping motor', 'automatic deflection']"
422718827,"['feather collecting', 'mechanical hand', 'washing-dewatering machine', 'electric push rod', 'negative pressure fan']"
422765227,"['automatic transmission', 'one-direction clutch', 'planetary gear mechanism', 'reverse rotation control', 'integrated speed change']"
422716495,"['L-shaped breaker', 'automatic separation', 'liquid collection', 'energy-saving', 'labor-saving']"
422715081,"['flexible printing', 'turnover rollers', 'hot air blower', 'shock absorption band', 'automatic control']"
422712383,"['screw size determination', 'jig groove design', 'automatic screw discharge', 'matrix distribution', 'chamfered edges']"
422897625,"['interactive game device', 'random selector', 'colorful indicator lamps', 'projector chessboard', 'educational gameplay']"
422838951,"['thrust load transmission', 'friction reduction', 'planetary gear mechanism', 'clutch hub connection', 'bearing clearance adjustment']"
422887719,"['planetary gear mechanism', 'clutch brake system', 'automatic transmission', 'multi-gear shifting', 'interconnected carriers']"
422873198,"['excrement agitator', 'pressure sensor', 'servo motor', 'planetary gear', 'automatic agitation']"
422900651,"['universal joint handle', 'grinding disk', 'high-flatness accuracy', 'complex part machining', 'automated alignment']"
422904141,"['multifunctional garbage can', 'mechanical arm', 'torsion return spring', 'metal strip weighting', 'compact structure']"
422915007,"['ATM security', 'touch display', 'human body sensing', 'dynamic password', 'card reminder']"
422906741,"['flip cover washing', 'planetary gear train', 'clutch overload protection', 'motor-driven mechanism', 'automatic cover operation']"
422993221,"['automatic stall detection', 'pitch rocking control', 'unskilled pilot safety', 'flight state monitoring', 'recovery automation']"
423064056,"['hexagonal sterilizer chamber', 'embossing air circulation', 'planetary reduction motor', 'automatic door operation', 'direct water supply']"
423131119,"['bullet trace analysis', '3D-Zernike descriptors', 'multi-dimensional feature extraction', 'topology structure', 'digital photography']"
423086104,"['heat engine', 'variable-speed transmission', 'planetary gearset', 'one-way coupling', 'power train integration']"
423126545,"['self-lifting screw', 'pressure bearing face', 'extruding face', 'wiring ability', 'swing reduction']"
423142846,"['aquatic cultivation', 'water quality maintenance', 'glass fiber reinforced plastics', 'inclined sewage plates', 'waterproof rubber layer']"
423136216,"['planetary gear linkage', 'multi-stage transmission', 'clutch-brake system', 'forward ninth gear', 'integrated gear mechanism']"
423067882,"['serial communication', 'unmanned aerial vehicle', 'flight control computer', 'GPS/INS navigation', 'data link module']"
423151660,"['automatic punching', 'sleeved assembly', 'arc-shaped die', 'compact structure', 'waste reduction']"
423171014,"['multi-beam antenna', 'phased array', 'UAV control', 'signal distribution', 'tracking receiver']"
423166896,"['laser extinction smoke meter', 'automatic calibration', 'plane mirror alignment', 'motorized cross rod', 'real-time zero drift correction']"
423161963,"['jack-up screw', 'support feet', 'pressure-bearing face', 'extrusion face', 'wiring capacity']"
423158570,"['spherical bridge support', 'constant pressure warner', 'rubber plate integration', 'seal skirt protection', 'sliding prevention']"
423328559,"['aerial monitoring', 'eutrophication detection', 'UAV remote sensing', 'water body analysis', 'emergency treatment']"
423321636,"['unmanned aerial vehicle', 'photocatalytic net', 'ultraviolet LED', 'haze removal', 'lithium-ion battery']"
423320324,"['engineering ceramics', 'zirconia', 'alumina', 'silicon nitride', 'CNC machining']"
423357379,"['photo frame fixing', 'pneumatic automation', 'mold integration', 'production efficiency', 'control unit']"
423360785,"['label board feeding', 'automatic control', 'printing integration', 'component positioning', 'motor-driven mechanism']"
423381725,"['unmanned aircraft', 'electronic speed control', 'dual-controller system', 'motor optimization', 'data acquisition']"
423373982,"['planet gear speed-reducing', 'involute hard tooth', 'automatic uniform loading', 'compact gearbox', 'high power transmission']"
423373439,"['CVT belt wheel', 'precision forging', 'truncated cone structure', 'cylindrical handle', 'toothed surface']"
423373475,"['spherical hinge', 'clearance compensation', 'elastic sphere', 'shift shaft', 'automatic adjustment']"
423367334,"['slag discharge', 'trapezoidal furnace', 'automatic cleaning', 'inclined plane', 'funnel-shaped notch']"
423363112,"['electromagnetic catapult', 'portable folding', 'unmanned plane launch', 'guide rail groove', 'electronic control system']"
423355000,"['chopstick picking', 'automatic transmission', 'photoelectric sensing', 'air blowing mechanism', 'flexible support']"
423355002,"['chopstick picking', 'transmission chain', 'photoelectric sensor', 'air blowing mechanism', 'automated handling']"
423353827,"['automatic discharge', 'granulating machine', 'valve cover', 'air cylinder control', 'continuous discharge']"
423503291,"['audio playback', 'mobile device inclination', 'motivational sound identification', 'automatic song replay', 'user movement detection']"
423524090,"['hot melt glue', 'temperature control', 'screw rod valve', 'automatic gluing', 'multi-axis guide rail']"
423425137,"['molding material', 'temperature control', 'thermoelectric couple', 'automatic loader', 'extruder system']"
423425893,"['automatic transmission', 'planetary gear mechanism', 'multi-speed stages', 'clutch engagement', 'brake locking']"
423421178,"['automatic transmission', 'planetary gear set', 'friction reduction', 'clutch mechanism', 'velocity diagram']"
423421179,"['automatic transmission', 'planetary gear group', 'wider ratio coverage', 'step ratio optimization', 'velocity diagram']"
423526150,"['unmanned aerostat', 'long-duration flight', 'hollow shells', 'air bag', 'double-blade propeller']"
423611532,"['UAV speed measurement', 'computer vision tracking', 'wide-angle telephoto camera', 'pan-tilt device', 'aerial vehicle navigation']"
423555608,"['unmanned plane', 'intelligent glasses', '3D shaping', 'signal transceiver', 'eyeball position inductor']"
423555610,"['specular reflection', 'heliostat module', 'floating block', 'cylindrical protrusion', 'rolling bearing']"
423554260,"['accelerometer', 'charge amplifier', 'filter circuit', 'data storage', 'power control']"
423548484,"['automatic packaging', 'planetary gear train', 'pneumatic oscillator', 'adjustable vibration', 'filling mechanism']"
423533013,"['UAV fire detection', 'thermal infrared imaging', 'fire extinguishing bags', 'image analysis', 'fire behavior monitoring']"
423801763,"['automatic feeding', 'punching device', 'vibration disk', 'air cylinder unit', 'control system']"
423803991,"['automatic carrier', 'speed reduction motor', 'drive wheel', 'pushing air cylinder', 'discharging plate', 'running roller', 'conveying belt', 'rotating gear', 'transmission gear']"
423769264,"['lifting air cylinder', 'anti-slip strips', 'product template', 'positioning blocks', 'automatic overturn']"
423790966,"['vehicle air conditioning', 'lever support', 'elastic hook', 'dual operation mode', 'rotational damping']"
